cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8
2015-03-18,86.070,0.000,2.367,1.546,2.197,0.514
2015-03-17,84.080,2.367,-0.802,0.250,0.071,-3.067
2015-03-16,84.760,-0.802,1.061,0.641,0.593,-2.776
2015-03-13,83.870,1.061,-0.416,-0.179,-1.515,-4.280
2015-03-12,84.220,-0.416,0.238,-0.047,-1.647,-4.339
2015-03-11,84.020,0.238,-0.285,-1.339,-3.136,-5.105
2015-03-10,84.260,-0.285,-1.057,-1.600,-3.349,-4.952
2015-03-09,85.160,-1.057,-0.549,-1.822,-2.808,-4.955
2015-03-06,85.630,-0.549,-1.280,-1.778,-2.737,-4.238
2015-03-05,86.740,-1.280,-0.505,-1.004,-2.033,-2.550
2015-03-04,87.180,-0.505,-0.502,-0.977,-1.658,-3.047
2015-03-03,87.620,-0.502,-0.477,-1.039,-2.210,-2.035
2015-03-02,88.040,-0.477,-0.565,-0.688,-1.543,-3.263
2015-02-27,88.540,-0.565,-0.124,-1.183,-0.528,-4.847
2015-02-26,88.650,-0.124,-1.060,-0.861,-1.412,-5.055
2015-02-25,89.600,-1.060,0.201,0.663,0.179,-2.999
2015-02-24,89.420,0.201,0.461,-0.556,-1.747,-1.302
2015-02-23,89.010,0.461,-1.012,-0.481,-4.342,-2.198
2015-02-20,89.920,-1.012,0.537,-1.198,-3.695,-1.791
2015-02-19,89.440,0.537,-1.725,-3.880,-3.172,-2.251
2015-02-18,91.010,-1.725,-2.192,-2.528,0.453,-1.462
2015-02-17,93.050,-2.192,-0.343,0.736,2.242,1.738
2015-02-13,93.370,-0.343,1.083,3.057,1.977,1.214
2015-02-12,92.370,1.083,1.954,1.494,0.951,3.115
2015-02-11,90.600,1.954,-0.450,-1.048,-1.906,3.638
2015-02-10,91.010,-0.450,-0.601,-0.536,-0.492,3.916
2015-02-09,91.560,-0.601,0.066,-0.866,-0.748,4.105
2015-02-06,91.500,0.066,-0.931,0.044,2.143,0.605
2015-02-05,92.360,-0.931,0.984,0.119,5.651,0.654
2015-02-04,91.460,0.984,-0.856,2.099,4.430,0.627
2015-02-03,92.250,-0.856,2.981,5.525,4.889,-0.668
2015-02-02,89.580,2.981,2.471,2.284,-1.506,-2.493
2015-01-30,87.420,2.471,-0.183,-0.603,-4.730,-4.029
2015-01-29,87.580,-0.183,-0.421,-3.705,-3.642,-3.885
2015-01-28,87.950,-0.421,-3.299,-4.152,-5.298,-1.135
2015-01-27,90.950,-3.299,-0.883,0.066,-1.001,1.348
2015-01-26,91.760,-0.883,0.957,-1.195,0.736,1.956
2015-01-23,90.890,0.957,-2.132,-1.067,-0.252,0.620
2015-01-22,92.870,-2.132,1.088,1.954,4.395,0.836
2015-01-21,91.870,1.088,0.856,0.823,2.374,-0.390
2015-01-20,91.090,0.856,-0.033,2.394,1.211,0.408
2015-01-16,91.120,-0.033,2.428,1.538,0.875,1.459
2015-01-15,88.960,2.428,-0.869,-1.156,-3.409,-1.473
2015-01-14,89.740,-0.869,-0.289,-0.653,-2.700,-3.329
2015-01-13,90.000,-0.289,-0.365,-2.280,-0.794,-2.650
2015-01-12,90.330,-0.365,-1.922,-2.060,0.579,-2.892
2015-01-09,92.100,-1.922,-0.141,1.521,2.005,-1.042
2015-01-08,92.230,-0.141,1.664,2.695,-0.646,-1.051
2015-01-07,90.720,1.664,1.013,0.476,-1.871,-3.263
2015-01-06,89.810,1.013,-0.532,-3.253,-3.451,-5.053
2015-01-05,90.290,-0.532,-2.736,-2.336,-2.987,-3.257
2015-01-02,92.830,-2.736,0.411,-0.204,-0.408,-0.865
2014-12-31,92.450,0.411,-0.613,-0.666,-1.418,1.415
2014-12-30,93.020,-0.613,-0.054,-0.204,-1.660,4.493
2014-12-29,93.070,-0.054,-0.150,-0.757,-0.279,7.707
2014-12-26,93.210,-0.150,-0.608,-1.459,-0.459,7.261
2014-12-24,93.780,-0.608,-0.856,0.482,2.874,8.291
2014-12-23,94.590,-0.856,1.350,1.015,6.257,6.043
2014-12-22,93.330,1.350,-0.331,2.380,8.008,5.255
2014-12-19,93.640,-0.331,2.720,5.190,7.756,2.473
2014-12-18,91.160,2.720,2.404,5.497,5.266,-0.589
2014-12-17,89.020,2.404,3.020,2.440,-0.202,-5.116
2014-12-16,86.410,3.020,-0.564,-0.219,-2.549,-8.435
2014-12-15,86.900,-0.564,0.346,-2.578,-4.903,-8.478
2014-12-12,86.600,0.346,-2.915,-2.334,-5.562,-8.058
2014-12-11,89.200,-2.915,0.598,-2.386,-4.924,-3.411
2014-12-10,88.670,0.598,-2.966,-3.304,-6.040,-2.065
2014-12-09,91.380,-2.966,-0.349,-2.601,-3.760,-3.281
2014-12-08,91.700,-0.349,-2.260,-2.829,-2.644,-3.250
2014-12-05,93.820,-2.260,-0.583,-1.190,1.592,-1.985
2014-12-04,94.370,-0.583,-0.611,0.191,4.230,-2.520
2014-12-03,94.950,-0.611,0.807,2.815,0.497,-0.908
2014-12-02,94.190,0.807,1.992,4.031,-0.622,-1.485
2014-12-01,92.350,1.992,1.999,-2.254,-3.521,-2.656
2014-11-28,90.540,1.999,-4.170,-4.474,-6.477,-4.805
2014-11-26,94.480,-4.170,-0.317,-1.295,-1.398,-0.641
2014-11-25,94.780,-0.317,-0.982,-2.097,-0.868,0.127
2014-11-24,95.720,-0.982,-1.126,-0.104,0.896,0.356
2014-11-21,96.810,-1.126,1.033,1.255,1.787,0.415
2014-11-20,95.820,1.033,0.220,1.001,0.768,-0.478
2014-11-19,95.610,0.220,0.780,0.526,1.004,-1.015
2014-11-18,94.870,0.780,-0.252,-0.231,-0.535,-1.444
2014-11-17,95.110,-0.252,0.021,0.475,-1.348,0.042
2014-11-14,95.090,0.021,0.454,-0.304,-1.236,0.603
2014-11-13,94.660,0.454,-0.755,-1.815,-1.998,-0.630
2014-11-12,95.380,-0.755,-1.068,-0.935,-0.914,-1.375
2014-11-11,96.410,-1.068,0.135,-0.186,1.409,2.075
2014-11-10,96.280,0.135,-0.321,0.021,1.862,1.787
2014-11-07,96.590,-0.321,0.343,1.599,1.396,1.567
2014-11-06,96.260,0.343,1.252,1.841,-0.465,2.721
2014-11-05,95.070,1.252,0.582,-0.199,0.656,0.614
2014-11-04,94.520,0.582,-0.777,-2.265,-0.074,0.436
2014-11-03,95.260,-0.777,-1.499,0.858,0.168,2.287
2014-10-31,96.710,-1.499,2.393,2.241,3.201,3.267
2014-10-30,94.450,2.393,-0.148,-0.683,-0.042,2.920
2014-10-29,94.590,-0.148,-0.536,0.939,0.510,3.706
2014-10-28,95.100,-0.536,1.483,0.646,2.115,4.967
2014-10-27,93.710,1.483,-0.825,-0.425,0.064,3.868
2014-10-24,94.490,-0.825,0.404,1.460,2.964,4.351
2014-10-23,94.110,0.404,1.052,0.491,3.179,3.600
2014-10-22,93.130,1.052,-0.555,1.482,2.792,1.670
2014-10-21,93.650,-0.555,2.049,2.675,3.802,1.993
2014-10-20,91.770,2.049,0.614,1.291,1.347,-3.002
2014-10-17,91.210,0.614,0.673,1.097,0.407,-2.313
2014-10-16,90.600,0.673,0.421,0.055,-1.092,-4.147
2014-10-15,90.220,0.421,-0.364,-0.683,-1.743,-3.940
2014-10-14,90.550,-0.364,-0.319,-1.146,-4.291,-2.947
2014-10-13,90.840,-0.319,-0.830,-1.067,-2.710,-2.175
2014-10-10,91.600,-0.830,-0.240,-3.181,-3.089,-2.605
2014-10-09,91.820,-0.240,-2.949,-1.660,-2.236,-2.764
2014-10-08,94.610,-2.949,1.328,0.095,1.404,-0.859
2014-10-07,93.370,1.328,-1.217,-0.586,0.549,-0.934
2014-10-06,94.520,-1.217,0.639,1.308,0.500,-1.357
2014-10-03,93.920,0.639,0.665,1.142,-0.540,-2.197
2014-10-02,93.300,0.665,0.474,-0.797,-2.232,-3.356
2014-10-01,92.860,0.474,-1.265,-1.663,-1.475,-4.386
2014-09-30,94.050,-1.265,-0.402,-1.446,-1.847,-2.650
2014-09-29,94.430,-0.402,-1.048,0.191,-1.666,-2.730
2014-09-26,95.430,-1.048,1.252,-0.407,-1.150,-2.053
2014-09-25,94.250,1.252,-1.638,-1.854,-2.955,-2.119
2014-09-24,95.820,-1.638,-0.219,-0.746,-0.818,0.042
2014-09-23,96.030,-0.219,-0.528,-1.122,-1.082,-1.031
2014-09-22,96.540,-0.528,-0.597,-0.072,-0.913,-0.279
2014-09-19,97.120,-0.597,0.528,0.041,0.862,-0.277
2014-09-18,96.610,0.528,-0.484,-0.842,0.867,-1.186
2014-09-17,97.080,-0.484,-0.359,0.820,0.052,-2.196
2014-09-16,97.430,-0.359,1.184,1.723,0.640,-0.946
2014-09-15,96.290,1.184,0.532,-0.763,-1.129,-2.845
2014-09-12,95.780,0.532,-1.288,-1.064,-2.035,-2.752
2014-09-11,97.030,-1.288,0.227,-0.370,-2.247,-2.443
2014-09-10,96.810,0.227,-0.596,-0.982,-1.576,-2.772
2014-09-09,97.390,-0.596,-0.389,-1.884,-1.735,-2.150
2014-09-08,97.770,-0.389,-1.501,-0.600,-0.731,-1.877
2014-09-05,99.260,-1.501,0.915,0.151,-0.201,0.516
2014-09-04,98.360,0.915,-0.757,-0.132,-1.215,-0.142
2014-09-03,99.110,-0.757,0.630,-0.352,-0.422,-0.171
2014-09-02,98.490,0.630,-0.975,-1.085,-1.154,-1.214
2014-08-29,99.460,-0.975,-0.110,-0.070,0.719,-0.030
2014-08-28,99.570,-0.110,0.040,-0.070,1.086,0.050
2014-08-27,99.530,0.040,-0.110,0.790,0.252,0.505
2014-08-26,99.640,-0.110,0.901,1.157,-0.060,0.555
2014-08-25,98.750,0.901,0.254,-0.534,-0.744,-0.343
2014-08-22,98.500,0.254,-0.786,-1.204,-1.025,0.010
2014-08-21,99.280,-0.786,-0.421,-0.211,0.252,0.557
2014-08-20,99.700,-0.421,0.211,0.181,0.616,-0.040
2014-08-19,99.490,0.211,-0.030,0.465,0.404,1.241
2014-08-18,99.520,-0.030,0.495,0.434,1.046,0.546
2014-08-15,99.030,0.495,-0.061,-0.061,0.304,0.845
2014-08-14,99.090,-0.061,0.000,0.609,-0.652,-1.039
2014-08-13,99.090,0.000,0.609,0.365,0.834,0.294
2014-08-12,98.490,0.609,-0.243,-1.253,-0.495,-0.455
2014-08-11,98.730,-0.243,-1.013,0.468,0.540,-4.378
2014-08-08,99.740,-1.013,1.496,0.768,-0.389,-3.679
2014-08-07,98.270,1.496,-0.717,0.071,-0.536,-5.845
2014-08-06,98.980,-0.717,0.794,-1.149,0.040,-4.071
2014-08-05,98.200,0.794,-1.927,-0.607,-4.891,-5.830
2014-08-04,100.130,-1.927,1.346,1.203,-3.303,-3.952
2014-08-01,98.800,1.346,-0.141,-4.310,-5.337,-4.578
2014-07-31,98.940,-0.141,-4.174,-4.452,-4.109,-4.016
2014-07-30,103.250,-4.174,-0.290,-1.073,-0.988,0.506
2014-07-29,103.550,-0.290,-0.786,0.359,-0.671,1.212
2014-07-28,104.370,-0.786,1.153,0.086,0.802,0.578
2014-07-25,103.180,1.153,-1.055,-1.026,0.097,0.772
2014-07-24,104.280,-1.055,0.029,0.715,1.509,1.558
2014-07-23,104.250,0.029,0.686,1.135,1.896,2.467
2014-07-22,103.540,0.686,0.446,0.788,-0.222,0.946
2014-07-21,103.080,0.446,0.341,0.753,0.674,-0.454
2014-07-18,102.730,0.341,0.411,-1.002,0.049,-0.097
2014-07-17,102.310,0.411,-1.407,-0.078,0.560,-0.331
2014-07-16,103.770,-1.407,1.348,1.062,1.170,1.150
2014-07-15,102.390,1.348,-0.282,0.639,-1.120,0.807
2014-07-14,102.680,-0.282,0.924,0.107,-0.146,1.302
2014-07-11,101.740,0.924,-0.809,-1.748,-0.887,1.053
2014-07-10,102.570,-0.809,-0.946,-0.253,-0.019,1.344
2014-07-09,103.550,-0.946,0.700,0.877,1.949,1.490
2014-07-08,102.830,0.700,0.175,0.234,1.450,0.676
2014-07-07,102.650,0.175,0.058,1.063,1.957,-0.078
2014-07-03,102.590,0.058,1.004,1.213,1.364,-1.715
2014-07-02,101.570,1.004,0.207,0.884,-0.451,-2.177
2014-07-01,101.360,0.207,0.675,0.148,-0.764,-1.237
2014-06-30,100.680,0.675,-0.524,-1.323,-1.996,-1.996
2014-06-27,101.210,-0.524,-0.804,-0.911,-3.037,-1.181
2014-06-26,102.030,-0.804,-0.108,-0.681,-1.734,-0.865
2014-06-25,102.140,-0.108,-0.574,-2.146,-0.477,-0.497
2014-06-24,102.730,-0.574,-1.581,-1.059,0.000,1.053
2014-06-23,104.380,-1.581,0.530,1.705,1.914,2.384
2014-06-20,103.830,0.530,1.169,1.071,0.884,2.336
2014-06-19,102.630,1.169,-0.097,0.205,-0.019,1.093
2014-06-18,102.730,-0.097,0.303,-0.185,1.053,1.112
2014-06-17,102.420,0.303,-0.486,-0.224,0.461,1.860
2014-06-16,102.920,-0.486,0.263,1.239,1.439,2.879
2014-06-13,102.650,0.263,0.974,0.687,1.113,2.251
2014-06-12,101.660,0.974,-0.284,0.197,0.059,1.721
2014-06-11,101.950,-0.284,0.483,0.424,1.392,1.413
2014-06-10,101.460,0.483,-0.059,-0.138,1.419,0.188
2014-06-09,101.520,-0.059,-0.079,0.965,1.126,0.455
2014-06-06,101.600,-0.079,1.044,1.559,1.661,0.237
2014-06-05,100.550,1.044,0.510,0.159,0.020,-0.760
2014-06-04,100.040,0.510,-0.349,0.100,-1.215,-1.438
2014-06-03,100.390,-0.349,0.450,-0.139,-0.663,-1.607
2014-06-02,99.940,0.450,-0.587,-1.313,-1.401,-0.725
2014-05-30,100.530,-0.587,-0.731,-0.524,-0.780,-0.337
2014-05-29,101.270,-0.731,0.208,-0.089,-0.227,0.526
2014-05-28,101.060,0.208,-0.296,-0.257,-0.951,0.278
2014-05-27,101.360,-0.296,0.039,-0.138,0.685,-0.909
2014-05-23,101.320,0.039,-0.177,-0.696,0.446,-1.016
2014-05-22,101.500,-0.177,-0.519,0.824,0.754,-0.714
2014-05-21,102.030,-0.519,1.351,1.150,1.240,0.078
2014-05-20,100.670,1.351,-0.198,-0.069,-1.584,-1.613
2014-05-19,100.870,-0.198,0.129,0.089,-1.456,-2.172
2014-05-16,100.740,0.129,-0.040,-1.515,-1.457,-1.880
2014-05-15,100.780,-0.040,-1.476,-1.544,-1.148,-2.070
2014-05-14,102.290,-1.476,-0.068,0.059,-0.029,0.274
2014-05-13,102.360,-0.068,0.127,0.402,-0.727,0.937
2014-05-12,102.230,0.127,0.275,-0.088,-0.429,-0.176
2014-05-09,101.950,0.275,-0.362,-1.125,-0.933,0.493
2014-05-08,102.320,-0.362,-0.766,-0.341,0.304,1.137
2014-05-07,103.110,-0.766,0.429,0.194,1.676,2.689
2014-05-06,102.670,0.429,-0.233,0.647,0.254,2.660
2014-05-05,102.910,-0.233,0.882,1.479,1.439,2.398
2014-05-02,102.010,0.882,0.592,-0.391,0.830,1.634
2014-05-01,101.410,0.592,-0.976,-0.039,0.996,0.476
2014-04-30,102.410,-0.976,0.946,1.226,2.400,1.982
2014-04-29,101.450,0.946,0.277,1.036,0.945,1.511
2014-04-28,101.170,0.277,0.757,1.160,0.797,2.523
2014-04-25,100.410,0.757,0.400,-0.090,-0.515,2.606
2014-04-24,100.010,0.400,-0.488,-0.359,-0.408,3.402
2014-04-23,100.500,-0.488,0.130,-0.426,0.560,3.844
2014-04-22,100.370,0.130,-0.555,-0.050,1.713,3.123
2014-04-21,100.930,-0.555,0.508,0.991,3.137,3.571
2014-04-17,100.420,0.508,0.480,1.763,3.825,3.761
2014-04-16,99.940,0.480,1.277,2.125,3.265,2.650
2014-04-15,98.680,1.277,0.838,2.026,1.387,0.766
2014-04-14,97.860,0.838,1.179,1.116,0.421,-0.092
2014-04-11,96.720,1.179,-0.062,-0.627,-0.062,-1.033
2014-04-10,96.780,-0.062,-0.565,-0.688,-0.596,-0.921
2014-04-09,97.330,-0.565,-0.123,0.568,-0.613,-0.379
2014-04-08,97.450,-0.123,0.692,0.092,-0.510,1.257
2014-04-07,96.780,0.692,-0.596,-1.174,-0.972,2.196
2014-04-04,97.360,-0.596,-0.582,-0.602,-0.328,2.581
2014-04-03,97.930,-0.582,-0.020,0.205,0.235,3.476
2014-04-02,97.950,-0.020,0.225,0.276,1.777,3.860
2014-04-01,97.730,0.225,0.051,0.031,3.200,3.331
2014-03-31,97.680,0.051,-0.020,1.496,2.919,4.214
2014-03-28,97.700,-0.020,1.517,3.168,3.233,3.157
2014-03-27,96.240,1.517,1.626,1.401,2.046,2.036
2014-03-26,94.700,1.626,-0.221,0.063,0.127,1.316
2014-03-25,94.910,-0.221,0.285,0.636,1.259,1.356
2014-03-24,94.640,0.285,0.350,0.063,-0.074,0.456
2014-03-21,94.310,0.350,-0.285,0.619,-0.011,0.319
2014-03-20,94.580,-0.285,0.907,-0.137,1.188,-0.963
2014-03-19,93.730,0.907,-1.035,-0.626,0.096,-1.326
2014-03-18,94.710,-1.035,0.413,1.327,0.531,1.013
2014-03-17,94.320,0.413,0.909,0.726,0.330,0.554
2014-03-14,93.470,0.909,-0.182,-0.785,-2.126,-3.160
2014-03-13,93.640,-0.182,-0.605,-0.394,-1.421,-1.948
2014-03-12,94.210,-0.605,0.213,-1.351,0.480,-2.140
2014-03-11,94.010,0.213,-1.560,-1.032,0.224,-1.909
2014-03-10,95.500,-1.560,0.537,1.856,-1.057,-0.303
2014-03-07,94.990,0.537,1.312,1.269,-0.534,-1.371
2014-03-06,93.760,1.312,-0.043,-2.860,-2.607,-2.779
2014-03-05,93.800,-0.043,-2.818,-1.780,-2.129,-1.294
2014-03-04,96.520,-2.818,1.068,0.260,0.762,1.206
2014-03-03,95.500,1.068,-0.800,-0.355,-0.841,1.650
2014-02-28,96.270,-0.800,0.449,0.501,-0.176,2.339
2014-02-27,95.840,0.449,0.052,-0.488,0.852,1.838
2014-02-26,95.790,0.052,-0.540,-0.674,0.440,4.769
2014-02-25,96.310,-0.540,-0.135,1.347,2.512,5.742
2014-02-24,96.440,-0.135,1.484,1.122,2.519,6.165
2014-02-21,95.030,1.484,-0.357,1.150,0.978,6.155
2014-02-20,95.370,-0.357,1.511,1.382,4.309,5.288
2014-02-19,93.950,1.511,-0.128,-0.170,3.151,4.621
2014-02-18,94.070,-0.128,-0.043,2.887,3.556,5.012
2014-02-14,94.110,-0.043,2.931,3.327,5.127,4.543
2014-02-13,91.430,2.931,0.384,0.649,0.938,1.532
2014-02-12,91.080,0.384,0.264,1.743,1.425,-1.172
2014-02-11,90.840,0.264,1.475,0.287,1.407,-3.351
2014-02-10,89.520,1.475,-1.170,-0.312,-0.555,-5.877
2014-02-07,90.580,-1.170,0.869,1.116,0.589,-5.301
2014-02-06,89.800,0.869,0.246,-0.244,-2.561,-5.394
2014-02-05,89.580,0.246,-0.489,-0.522,-4.692,-5.556
2014-02-04,90.020,-0.489,-0.033,-2.322,-5.352,-7.167
2014-02-03,90.050,-0.033,-2.289,-4.192,-5.855,-8.000
2014-01-31,92.160,-2.289,-1.947,-3.102,-2.908,-6.437
2014-01-30,93.990,-1.947,-1.178,-1.735,-0.907,-5.214
2014-01-29,95.110,-1.178,-0.565,0.200,-1.918,-3.871
2014-01-28,95.650,-0.565,0.769,0.843,-2.278,-3.169
2014-01-27,94.920,0.769,0.074,-2.114,-3.635,-4.237
2014-01-24,94.850,0.074,-2.186,-3.096,-4.347,-3.754
2014-01-23,96.970,-2.186,-0.930,-1.553,-1.991,-3.532
2014-01-22,97.880,-0.930,-0.629,-1.291,-0.911,-1.885
2014-01-21,98.500,-0.629,-0.666,-0.445,-0.626,-2.224
2014-01-17,99.160,-0.666,0.222,0.385,0.619,-1.890
2014-01-16,98.940,0.222,0.162,-0.182,-1.572,-0.722
2014-01-15,98.780,0.162,-0.343,0.233,-0.982,-0.734
2014-01-14,99.120,-0.343,0.578,-1.393,-1.608,-0.632
2014-01-13,98.550,0.578,-1.960,-1.213,-2.493,-2.619
2014-01-10,100.520,-1.960,0.762,-0.218,0.863,0.209
2014-01-09,99.760,0.762,-0.973,-1.296,0.251,-1.724
2014-01-08,100.740,-0.973,-0.327,1.084,0.992,-0.159
2014-01-07,101.070,-0.327,1.415,1.568,-0.128,1.865
2014-01-06,99.660,1.415,0.151,-0.090,-0.648,1.167
2014-01-03,99.510,0.151,-0.241,-1.670,-1.970,0.841
2014-01-02,99.750,-0.241,-1.433,-0.558,-1.140,0.322
2013-12-31,101.200,-1.433,0.887,-0.305,1.996,1.668
2013-12-30,100.310,0.887,-1.182,-0.585,1.827,3.680
2013-12-27,101.510,-1.182,0.605,2.308,2.868,4.413
2013-12-26,100.900,0.605,1.693,2.426,1.478,5.865
2013-12-24,99.220,1.693,0.721,0.547,-0.321,4.048
2013-12-23,98.510,0.721,-0.172,-0.925,1.819,4.509
2013-12-20,98.680,-0.172,-0.754,-0.864,1.502,3.103
2013-12-19,99.430,-0.754,-0.111,2.770,4.323,3.746
2013-12-18,99.540,-0.111,2.884,2.386,4.383,4.067
2013-12-17,96.750,2.884,-0.483,1.511,2.642,2.783
2013-12-16,97.220,-0.483,2.004,1.951,1.578,2.694
2013-12-13,95.310,2.004,-0.052,1.114,-0.553,0.975
2013-12-12,95.360,-0.052,1.167,-0.366,-0.303,1.967
2013-12-11,94.260,1.167,-1.515,-1.649,0.138,0.834
2013-12-10,95.710,-1.515,-0.136,0.063,1.099,2.036
2013-12-09,95.840,-0.136,0.199,1.817,1.536,1.665
2013-12-06,95.650,0.199,1.615,1.035,2.278,0.589
2013-12-05,94.130,1.615,-0.570,-0.275,0.695,-0.926
2013-12-04,94.670,-0.570,0.297,1.230,0.928,-0.021
2013-12-03,94.390,0.297,0.930,0.973,0.127,-0.306
2013-12-02,93.520,0.930,0.043,-0.299,-1.651,-1.991
2013-11-29,93.480,0.043,-0.341,-0.838,-1.610,-2.064
2013-11-27,93.800,-0.341,-0.499,-1.357,-0.940,-1.543
2013-11-26,94.270,-0.499,-0.862,-0.779,-0.433,1.126
2013-11-25,95.090,-0.862,0.084,0.422,-0.346,2.700
2013-11-22,95.010,0.084,0.338,0.349,-0.461,2.525
2013-11-21,94.690,0.338,0.011,-0.765,-0.609,1.861
2013-11-20,94.680,0.011,-0.776,-0.807,1.566,2.103
2013-11-19,95.420,-0.776,-0.031,0.157,3.056,3.763
2013-11-18,95.450,-0.031,0.189,2.392,3.000,2.392
2013-11-15,95.270,0.189,2.199,2.894,2.485,3.566
2013-11-14,93.220,2.199,0.680,0.594,0.528,1.216
2013-11-13,92.590,0.680,-0.086,-0.398,0.685,3.084
2013-11-12,92.670,-0.086,-0.312,-0.065,-0.590,3.403
2013-11-11,92.960,-0.312,0.248,1.087,1.054,4.673
2013-11-08,92.730,0.248,0.837,-0.526,0.684,4.273
2013-11-07,91.960,0.837,-1.352,-0.033,2.383,4.228
2013-11-06,93.220,-1.352,1.337,1.216,4.017,5.968
2013-11-05,91.990,1.337,-0.119,2.416,3.581,4.038
2013-11-04,92.100,-0.119,2.538,2.767,3.565,5.125
2013-11-01,89.820,2.538,0.223,1.137,1.802,2.091
2013-10-31,89.620,0.223,0.912,0.776,1.876,2.740
2013-10-30,88.810,0.912,-0.135,0.657,0.441,1.439
2013-10-29,88.930,-0.135,0.793,1.091,1.507,1.658
2013-10-28,88.230,0.793,0.296,-0.215,0.284,1.054
2013-10-25,87.970,0.296,-0.509,0.411,0.848,1.360
2013-10-24,88.420,-0.509,0.925,0.500,0.994,0.936
2013-10-23,87.610,0.925,-0.421,0.436,0.149,0.759
2013-10-22,87.980,-0.421,0.860,0.491,0.767,2.255
2013-10-21,87.230,0.860,-0.366,-0.286,0.507,2.431
2013-10-18,87.550,-0.366,0.080,0.275,-0.057,2.386
2013-10-17,87.480,0.080,0.195,0.795,0.610,1.839
2013-10-16,87.310,0.195,0.599,-0.331,1.476,1.147
2013-10-15,86.790,0.599,-0.925,-0.184,1.914,1.509
2013-10-14,87.600,-0.925,0.748,1.813,2.444,1.766
2013-10-11,86.950,0.748,1.058,2.102,1.222,1.105
2013-10-10,86.040,1.058,1.033,0.620,-0.324,0.000
2013-10-09,85.160,1.033,-0.409,-0.861,-0.398,-2.002
2013-10-08,85.510,-0.409,-0.454,-0.938,-0.662,-1.792
2013-10-07,85.900,-0.454,-0.487,0.468,-0.116,-1.423
2013-10-04,86.320,-0.487,0.959,0.279,0.325,-1.190
2013-10-03,85.500,0.959,-0.674,-0.581,-1.611,-2.564
2013-10-02,86.080,-0.674,0.093,0.046,-1.137,-2.910
2013-10-01,86.000,0.093,-0.046,-1.036,-1.308,-3.674
2013-09-30,86.040,-0.046,-0.990,-1.183,-1.511,-3.952
2013-09-27,86.900,-0.990,-0.195,-0.275,-0.969,-2.294
2013-09-26,87.070,-0.195,-0.080,-0.332,-1.793,-1.804
2013-09-25,87.140,-0.080,-0.252,-0.695,-2.397,-1.425
2013-09-24,87.360,-0.252,-0.444,-1.466,-2.478,-0.705
2013-09-23,87.750,-0.444,-1.026,-1.714,-1.338,-1.227
2013-09-20,88.660,-1.026,-0.694,-1.027,-0.011,0.957
2013-09-19,89.280,-0.694,-0.335,0.382,0.995,1.408
2013-09-18,89.580,-0.335,0.720,1.026,1.819,2.670
2013-09-17,88.940,0.720,0.304,0.611,0.113,1.820
2013-09-16,88.670,0.304,0.305,0.784,0.968,1.037
2013-09-13,88.400,0.305,0.477,-0.495,0.409,1.434
2013-09-12,87.980,0.477,-0.968,0.182,0.837,0.941
2013-09-11,88.840,-0.968,1.161,0.909,1.706,1.799
2013-09-10,87.820,1.161,-0.250,0.653,0.068,-1.148
2013-09-09,88.040,-0.250,0.905,0.790,1.021,1.405
2013-09-06,87.250,0.905,-0.114,-0.581,0.103,0.184
2013-09-05,87.350,-0.114,-0.467,0.229,0.092,-0.194
2013-09-04,87.760,-0.467,0.700,0.688,-1.216,0.897
2013-09-03,87.150,0.700,-0.011,-0.138,0.380,0.845
2013-08-30,87.160,-0.011,-0.126,-1.891,0.080,0.380
2013-08-29,87.270,-0.126,-1.767,0.518,-0.286,0.403
2013-08-28,88.840,-1.767,2.327,2.009,2.138,1.058
2013-08-27,86.820,2.327,-0.310,-0.800,0.463,-1.520
2013-08-26,87.090,-0.310,-0.491,0.126,0.299,-2.091
2013-08-23,87.520,-0.491,0.621,1.273,0.690,-2.103
2013-08-22,86.980,0.621,0.648,0.173,-1.058,-3.237
2013-08-21,86.420,0.648,-0.472,-0.575,-1.974,-4.740
2013-08-20,86.830,-0.472,-0.104,-1.229,-2.383,-5.393
2013-08-19,86.920,-0.104,-1.126,-1.407,-2.774,-4.839
2013-08-16,87.910,-1.126,-0.284,-1.169,-2.203,-3.892
2013-08-15,88.160,-0.284,-0.888,-1.387,-2.822,-3.745
2013-08-14,88.950,-0.888,-0.503,-1.046,-3.083,-3.263
2013-08-13,89.400,-0.503,-0.545,-1.455,-2.124,-3.591
2013-08-12,89.890,-0.545,-0.915,-2.059,-1.727,-4.117
2013-08-09,90.720,-0.915,-1.155,-0.679,-0.950,-3.294
2013-08-08,91.780,-1.155,0.482,0.339,-0.185,-2.393
2013-08-07,91.340,0.482,-0.142,-0.273,-1.499,-3.640
2013-08-06,91.470,-0.142,-0.131,-0.522,-2.432,-3.685
2013-08-05,91.590,-0.131,-0.392,-1.229,-2.366,-3.579
2013-08-02,91.950,-0.392,-0.841,-1.920,-2.212,-3.414
2013-08-01,92.730,-0.841,-1.088,-1.151,-2.173,-2.214
2013-07-31,93.750,-1.088,-0.064,-0.298,-1.285,-1.492
2013-07-30,93.810,-0.064,-0.234,-1.034,-1.242,-0.604
2013-07-29,94.030,-0.234,-0.802,-0.990,-1.229,0.610
2013-07-26,94.790,-0.802,-0.190,-0.211,-0.042,1.597
2013-07-25,94.970,-0.190,-0.021,-0.242,-0.210,1.845
